SERIE_NAME,END_DATE,START_DATE,SERIE_CODE,DATAGROUP_CODE,FREQUENCY_STR
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 7-9 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.C7V9AY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 10-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.D10V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 0-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.E0V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 13-18 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.F13V18AY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 19-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.G19V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 0-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.H0V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadesi 24 aydan sonra dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.J24KAY,bie_yyoibsvt,HAFTALIK(CUMA)
2Ab5.Diğer (Diğer Mali Sektörce İhraç Edilenler)Vadeler (0 24 ay arası) Toplamı(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD09.V.TRY.KTOPLAM1,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2015 yılında dolacak olanlar(TL)(Milyon TL),1/1/2016,1/2/2015,TP.OSYIBSD10.V.TRY.2015,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2016 yılında dolacak olanlar(TL)(Milyon TL),12/30/2016,1/2/2015,TP.OSYIBSD10.V.TRY.2016,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2017 yılında dolacak olanlar(TL)(Milyon TL),12/29/2017,1/2/2015,TP.OSYIBSD10.V.TRY.2017,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2018 yılında dolacak olanlar(TL)(Milyon TL),1/4/2019,1/2/2015,TP.OSYIBSD10.V.TRY.2018,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2019 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSD10.V.TRY.2019,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2020 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSD10.V.TRY.2020,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2021 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSD10.V.TRY.2021,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2022 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSD10.V.TRY.2022,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2023 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSD10.V.TRY.2023,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2024 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSD10.V.TRY.2024,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 2025 yılında dolacak olanlar(TL)(Milyon TL),9/21/2018,10/16/2015,TP.OSYIBSD10.V.TRY.2025,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 0-3 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.A0V3AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 4-6 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.B4V6AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 7-9 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.C7V9AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 10-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.D10V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 0-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.E0V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 13-18 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.F13V18AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 19-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.G19V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 0-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.H0V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadesi 24 aydan sonra dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.J24KAY,bie_yyoibsvt,HAFTALIK(CUMA)
2B.Yurtdışı Elinde Tutanlar (Diğer Mali Sektörce İhraç Edilenler)Vadeler (0 24 ay arası) Toplamı(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSD10.V.TRY.KTOPLAM1,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2015 yılında dolacak olanlar(TL)(Milyon TL),1/1/2016,1/2/2015,TP.OSYIBSR01.V.TRY.2015,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2016 yılında dolacak olanlar(TL)(Milyon TL),12/30/2016,1/2/2015,TP.OSYIBSR01.V.TRY.2016,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2017 yılında dolacak olanlar(TL)(Milyon TL),12/29/2017,1/2/2015,TP.OSYIBSR01.V.TRY.2017,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2018 yılında dolacak olanlar(TL)(Milyon TL),1/4/2019,1/2/2015,TP.OSYIBSR01.V.TRY.2018,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2019 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR01.V.TRY.2019,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2020 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR01.V.TRY.2020,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2021 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR01.V.TRY.2021,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2022 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR01.V.TRY.2022,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2023 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR01.V.TRY.2023,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2024 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR01.V.TRY.2024,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2025 yılında dolacak olanlar(TL)(Milyon TL),9/21/2018,10/16/2015,TP.OSYIBSR01.V.TRY.2025,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-3 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.A0V3AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 4-6 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.B4V6AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 7-9 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.C7V9AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 10-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.D10V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.E0V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 13-18 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.F13V18AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 19-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.G19V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.H0V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 24 aydan sonra dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.J24KAY,bie_yyoibsvt,HAFTALIK(CUMA)
3.Toplam (Mali Olmayan Sektörce İhraç Edilenler)Vadeler (0 24 ay arası) Toplamı(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR01.V.TRY.KTOPLAM1,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2015 yılında dolacak olanlar(TL)(Milyon TL),1/1/2016,1/2/2015,TP.OSYIBSR02.V.TRY.2015,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2016 yılında dolacak olanlar(TL)(Milyon TL),12/30/2016,1/2/2015,TP.OSYIBSR02.V.TRY.2016,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2017 yılında dolacak olanlar(TL)(Milyon TL),12/29/2017,1/2/2015,TP.OSYIBSR02.V.TRY.2017,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2018 yılında dolacak olanlar(TL)(Milyon TL),1/4/2019,1/2/2015,TP.OSYIBSR02.V.TRY.2018,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2019 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR02.V.TRY.2019,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2020 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR02.V.TRY.2020,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2021 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR02.V.TRY.2021,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2022 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR02.V.TRY.2022,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2023 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR02.V.TRY.2023,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2024 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR02.V.TRY.2024,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2025 yılında dolacak olanlar(TL)(Milyon TL),9/21/2018,10/16/2015,TP.OSYIBSR02.V.TRY.2025,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-3 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.A0V3AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 4-6 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.B4V6AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 7-9 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.C7V9AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 10-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.D10V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.E0V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 13-18 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.F13V18AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 19-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.G19V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.H0V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 24 aydan sonra dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.J24KAY,bie_yyoibsvt,HAFTALIK(CUMA)
3A.Yurtiçi Elinde Tutanlar (Mali Olmayan Sektörce İhraç Edilenler)Vadeler (0 24 ay arası) Toplamı(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR02.V.TRY.KTOPLAM1,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2015 yılında dolacak olanlar(TL)(Milyon TL),1/1/2016,1/2/2015,TP.OSYIBSR03.V.TRY.2015,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2016 yılında dolacak olanlar(TL)(Milyon TL),12/30/2016,1/2/2015,TP.OSYIBSR03.V.TRY.2016,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2017 yılında dolacak olanlar(TL)(Milyon TL),12/29/2017,1/2/2015,TP.OSYIBSR03.V.TRY.2017,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2018 yılında dolacak olanlar(TL)(Milyon TL),1/4/2019,1/2/2015,TP.OSYIBSR03.V.TRY.2018,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2019 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR03.V.TRY.2019,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2020 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR03.V.TRY.2020,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2021 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR03.V.TRY.2021,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2022 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR03.V.TRY.2022,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2023 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR03.V.TRY.2023,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2024 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR03.V.TRY.2024,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2025 yılında dolacak olanlar(TL)(Milyon TL),9/21/2018,10/16/2015,TP.OSYIBSR03.V.TRY.2025,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-3 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.A0V3AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 4-6 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.B4V6AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 7-9 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.C7V9AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 10-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.D10V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-12 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.E0V12AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 13-18 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.F13V18AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 19-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.G19V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-24 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.H0V24AY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 24 aydan sonra dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.J24KAY,bie_yyoibsvt,HAFTALIK(CUMA)
3Aa.Bankalar (Mali Olmayan Sektörce İhraç Edilenler)Vadeler (0 24 ay arası) Toplamı(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR03.V.TRY.KTOPLAM1,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2015 yılında dolacak olanlar(TL)(Milyon TL),1/1/2016,1/2/2015,TP.OSYIBSR04.V.TRY.2015,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2016 yılında dolacak olanlar(TL)(Milyon TL),12/30/2016,1/2/2015,TP.OSYIBSR04.V.TRY.2016,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2017 yılında dolacak olanlar(TL)(Milyon TL),12/29/2017,1/2/2015,TP.OSYIBSR04.V.TRY.2017,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2018 yılında dolacak olanlar(TL)(Milyon TL),1/4/2019,1/2/2015,TP.OSYIBSR04.V.TRY.2018,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2019 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR04.V.TRY.2019,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2020 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR04.V.TRY.2020,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2021 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR04.V.TRY.2021,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2022 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR04.V.TRY.2022,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2023 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR04.V.TRY.2023,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2024 yılında dolacak olanlar(TL)(Milyon TL),1/11/2019,7/24/2015,TP.OSYIBSR04.V.TRY.2024,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 2025 yılında dolacak olanlar(TL)(Milyon TL),9/21/2018,10/16/2015,TP.OSYIBSR04.V.TRY.2025,bie_yyoibsvt,HAFTALIK(CUMA)
3Ab.Bankadışı Kesim (Mali Olmayan Sektörce İhraç Edilenler)Vadesi 0-3 ay arasında dolacak olanlar.(TL)(Milyon TL),1/11/2019,1/2/2015,TP.OSYIBSR04.V.TRY.A0V3AY,bie_yyoibsvt,HAFTALIK(CUMA)
